
"Date","Price","Open","High","Low","Change %"
"Nov 12, 2019","1,323.02","1,319.62","1,326.32","1,312.44","0.27%"
"Nov 11, 2019","1,319.50","1,323.41","1,329.69","1,312.14","-0.31%"
"Nov 08, 2019","1,323.64","1,329.02","1,333.02","1,319.88","-0.40%"
"Nov 07, 2019","1,329.02","1,346.96","1,349.53","1,322.65","-1.34%"
"Nov 06, 2019","1,347.02","1,339.76","1,349.13","1,337.84","0.55%"
"Nov 05, 2019","1,339.65","1,356.12","1,356.97","1,336.78","-1.25%"
"Nov 04, 2019","1,356.57","1,356.45","1,358.07","1,350.50","0.03%"
"Nov 01, 2019","1,356.12","1,356.71","1,357.82","1,349.83","-0.04%"
"Oct 31, 2019","1,356.67","1,341.38","1,359.79","1,338.56","1.14%"
"Oct 30, 2019","1,341.41","1,338.85","1,345.26","1,335.75","0.19%"
"Oct 29, 2019","1,338.85","1,344.47","1,349.13","1,336.75","-0.43%"
"Oct 28, 2019","1,344.62","1,357.68","1,360.25","1,342.71","-0.98%"
"Oct 25, 2019","1,357.90","1,354.56","1,367.27","1,351.75","0.26%"
"Oct 24, 2019","1,354.38","1,340.27","1,354.45","1,333.10","1.03%"
"Oct 23, 2019","1,340.51","1,337.24","1,345.67","1,336.47","0.24%"
"Oct 22, 2019","1,337.31","1,331.24","1,338.34","1,327.86","0.45%"
"Oct 21, 2019","1,331.38","1,337.12","1,340.13","1,329.22","-0.19%"
"Oct 18, 2019","1,333.90","1,341.33","1,343.46","1,333.62","-0.54%"
"Oct 17, 2019","1,341.20","1,345.89","1,347.90","1,331.92","-0.34%"
"Oct 16, 2019","1,345.77","1,342.44","1,350.94","1,337.71","0.25%"
"Oct 15, 2019","1,342.44","1,354.14","1,359.95","1,338.05","-0.84%"
"Oct 14, 2019","1,353.88","1,348.62","1,357.54","1,344.00","0.39%"
"Oct 11, 2019","1,348.62","1,357.44","1,365.57","1,333.73","-0.64%"
"Oct 10, 2019","1,357.32","1,372.28","1,381.23","1,353.70","-1.09%"
"Oct 09, 2019","1,372.28","1,374.22","1,377.44","1,366.09","-0.14%"
"Oct 08, 2019","1,374.23","1,361.23","1,375.56","1,355.39","0.96%"
"Oct 07, 2019","1,361.22","1,370.68","1,373.97","1,357.64","-0.68%"
"Oct 04, 2019","1,370.56","1,372.52","1,378.34","1,365.15","-0.14%"
"Oct 03, 2019","1,372.52","1,368.81","1,381.56","1,365.58","0.28%"
"Oct 02, 2019","1,368.68","1,353.03","1,372.99","1,348.83","1.15%"
"Oct 01, 2019","1,353.15","1,350.94","1,360.35","1,339.72","0.17%"
"Sep 30, 2019","1,350.83","1,368.19","1,371.07","1,343.56","-1.29%"
"Sep 27, 2019","1,368.44","1,377.90","1,381.48","1,360.07","-0.68%"
"Sep 26, 2019","1,377.77","1,374.00","1,382.02","1,371.23","0.26%"
"Sep 25, 2019","1,374.26","1,390.11","1,395.01","1,372.27","-1.14%"
"Sep 24, 2019","1,390.11","1,384.92","1,394.58","1,378.41","0.38%"
"Sep 23, 2019","1,384.79","1,376.95","1,388.59","1,371.61","0.59%"
"Sep 20, 2019","1,376.63","1,357.80","1,376.88","1,355.92","1.40%"
"Sep 19, 2019","1,357.58","1,354.39","1,359.60","1,350.10","0.23%"
"Sep 18, 2019","1,354.52","1,355.61","1,366.00","1,346.50","-0.10%"
"Sep 17, 2019","1,355.93","1,362.07","1,365.50","1,355.17","-0.44%"
"Sep 16, 2019","1,361.88","1,342.76","1,368.82","1,342.03","1.32%"
"Sep 13, 2019","1,344.20","1,355.34","1,361.18","1,341.84","-0.80%"
"Sep 12, 2019","1,355.10","1,359.73","1,393.03","1,351.88","-0.35%"
"Sep 11, 2019","1,359.86","1,345.51","1,361.64","1,343.85","1.07%"
"Sep 10, 2019","1,345.40","1,356.44","1,359.23","1,343.88","-0.84%"
"Sep 09, 2019","1,356.76","1,367.06","1,373.53","1,354.36","-0.70%"
"Sep 06, 2019","1,366.36","1,376.76","1,382.31","1,362.46","-0.75%"
"Sep 05, 2019","1,376.71","1,406.89","1,407.52","1,364.17","-2.13%"
"Sep 04, 2019","1,406.67","1,409.88","1,412.72","1,392.47","-0.25%"
"Sep 03, 2019","1,410.15","1,395.39","1,413.96","1,391.10","1.05%"
"Sep 02, 2019","1,395.51","1,383.55","1,396.39","1,381.91","0.88%"
"Aug 30, 2019","1,383.33","1,381.96","1,393.52","1,376.87","0.12%"
"Aug 29, 2019","1,381.66","1,389.21","1,399.42","1,374.56","-0.55%"
"Aug 28, 2019","1,389.26","1,390.31","1,396.01","1,381.48","-0.08%"
"Aug 27, 2019","1,390.34","1,375.62","1,392.68","1,373.31","1.06%"
"Aug 26, 2019","1,375.79","1,369.62","1,393.65","1,367.05","0.42%"
"Aug 23, 2019","1,370.01","1,352.33","1,373.95","1,348.61","1.38%"
"Aug 22, 2019","1,351.33","1,355.76","1,356.84","1,346.27","-0.28%"
"Aug 21, 2019","1,355.16","1,357.47","1,359.49","1,347.60","-0.17%"
"Aug 20, 2019","1,357.41","1,349.62","1,361.64","1,347.09","0.56%"
"Aug 19, 2019","1,349.88","1,365.17","1,365.66","1,344.95","-1.09%"
"Aug 16, 2019","1,364.79","1,371.24","1,376.13","1,354.27","-0.48%"
"Aug 15, 2019","1,371.40","1,361.41","1,373.71","1,353.48","0.74%"
"Aug 14, 2019","1,361.38","1,344.01","1,367.64","1,337.13","1.29%"
"Aug 13, 2019","1,344.07","1,347.72","1,369.62","1,325.51","-0.28%"
"Aug 12, 2019","1,347.90","1,336.21","1,352.48","1,330.10","0.82%"
"Aug 09, 2019","1,336.92","1,342.36","1,348.10","1,334.15","-0.41%"
"Aug 08, 2019","1,342.42","1,340.59","1,349.53","1,328.59","0.13%"
"Aug 07, 2019","1,340.65","1,316.75","1,345.26","1,314.38","1.83%"
"Aug 06, 2019","1,316.52","1,306.92","1,316.89","1,300.07","0.74%"
"Aug 05, 2019","1,306.86","1,297.27","1,313.05","1,293.66","0.77%"
"Aug 02, 2019","1,296.88","1,303.96","1,305.15","1,289.82","-0.53%"
"Aug 01, 2019","1,303.83","1,276.63","1,304.21","1,269.09","2.13%"
"Jul 31, 2019","1,276.63","1,282.29","1,287.49","1,274.21","-0.47%"
"Jul 30, 2019","1,282.61","1,280.86","1,284.75","1,277.10","0.18%"
"Jul 29, 2019","1,280.36","1,274.94","1,281.23","1,273.52","0.42%"
"Jul 26, 2019","1,274.95","1,269.20","1,279.10","1,268.46","0.47%"
"Jul 25, 2019","1,268.95","1,279.40","1,290.39","1,265.31","-0.85%"
"Jul 24, 2019","1,279.89","1,271.23","1,282.28","1,270.03","0.69%"
"Jul 23, 2019","1,271.11","1,270.93","1,280.77","1,263.90","0.00%"
"Jul 22, 2019","1,271.05","1,270.54","1,274.91","1,268.74","0.08%"
"Jul 19, 2019","1,270.07","1,282.48","1,287.99","1,267.20","-0.96%"
"Jul 18, 2019","1,282.35","1,270.92","1,284.23","1,261.22","0.90%"
"Jul 17, 2019","1,270.93","1,253.92","1,271.53","1,248.07","1.34%"
"Jul 16, 2019","1,254.16","1,256.22","1,262.44","1,250.59","-0.16%"
"Jul 15, 2019","1,256.11","1,256.20","1,259.32","1,249.88","0.01%"
"Jul 12, 2019","1,256.02","1,247.54","1,257.21","1,246.06","0.69%"
"Jul 11, 2019","1,247.38","1,261.07","1,266.61","1,245.36","-1.10%"
"Jul 10, 2019","1,261.31","1,246.96","1,261.53","1,239.33","1.15%"
"Jul 09, 2019","1,246.97","1,244.37","1,248.75","1,237.49","0.20%"
"Jul 08, 2019","1,244.42","1,247.38","1,254.48","1,240.94","-0.19%"
"Jul 05, 2019","1,246.81","1,254.54","1,262.20","1,236.37","-0.61%"
"Jul 04, 2019","1,254.44","1,258.30","1,259.64","1,250.08","-0.28%"
"Jul 03, 2019","1,257.94","1,256.70","1,271.55","1,250.66","0.07%"
"Jul 02, 2019","1,257.07","1,226.81","1,258.29","1,225.67","2.48%"
"Jul 01, 2019","1,226.62","1,239.47","1,240.79","1,219.72","-1.05%"
"Jun 28, 2019","1,239.66","1,240.07","1,253.26","1,235.70","-0.03%"
"Jun 27, 2019","1,240.03","1,238.94","1,241.71","1,231.68","0.08%"
"Jun 26, 2019","1,239.07","1,252.41","1,252.63","1,233.87","-1.07%"
"Jun 25, 2019","1,252.45","1,245.32","1,261.51","1,244.37","0.56%"
"Jun 24, 2019","1,245.43","1,231.43","1,247.39","1,229.38","1.15%"
"Jun 21, 2019","1,231.21","1,230.05","1,248.32","1,222.43","0.14%"
"Jun 20, 2019","1,229.52","1,211.62","1,233.66","1,208.18","1.47%"
"Jun 19, 2019","1,211.76","1,203.18","1,213.24","1,196.67","0.72%"
"Jun 18, 2019","1,203.08","1,194.41","1,210.74","1,192.22","0.74%"
"Jun 17, 2019","1,194.30","1,196.02","1,197.40","1,188.12","-0.22%"
"Jun 14, 2019","1,196.88","1,189.62","1,205.09","1,189.07","0.56%"
"Jun 13, 2019","1,190.26","1,181.38","1,191.16","1,179.70","0.77%"
"Jun 12, 2019","1,181.22","1,171.73","1,182.20","1,170.46","0.87%"
"Jun 11, 2019","1,170.99","1,173.96","1,176.12","1,165.63","-0.23%"
"Jun 10, 2019","1,173.65","1,183.86","1,185.22","1,171.50","-0.79%"
"Jun 07, 2019","1,182.96","1,184.53","1,189.34","1,180.88","-0.13%"
"Jun 06, 2019","1,184.45","1,185.09","1,191.44","1,181.70","-0.10%"
"Jun 05, 2019","1,185.59","1,178.09","1,190.01","1,176.62","0.65%"
"Jun 04, 2019","1,177.99","1,178.60","1,180.78","1,174.09","-0.06%"
"Jun 03, 2019","1,178.71","1,169.09","1,180.16","1,168.24","0.96%"
"May 31, 2019","1,167.47","1,158.07","1,170.43","1,156.61","0.83%"
"May 30, 2019","1,157.85","1,149.90","1,158.09","1,145.09","0.69%"
"May 29, 2019","1,149.93","1,146.44","1,153.09","1,145.12","0.30%"
"May 28, 2019","1,146.45","1,148.07","1,149.44","1,140.52","-0.14%"
"May 27, 2019","1,148.00","1,147.69","1,150.10","1,145.54","0.11%"
"May 24, 2019","1,146.77","1,148.29","1,149.26","1,144.09","-0.12%"
"May 23, 2019","1,148.16","1,142.09","1,154.53","1,141.03","0.53%"
"May 22, 2019","1,142.08","1,141.57","1,144.21","1,139.56","-0.02%"
"May 21, 2019","1,142.28","1,144.15","1,145.24","1,138.22","-0.15%"
"May 20, 2019","1,143.95","1,144.98","1,145.92","1,140.85","-0.08%"
"May 17, 2019","1,144.81","1,151.54","1,153.37","1,141.81","-0.58%"
"May 16, 2019","1,151.47","1,157.42","1,159.03","1,148.81","-0.51%"
"May 15, 2019","1,157.42","1,156.72","1,163.77","1,153.17","0.06%"
"May 14, 2019","1,156.77","1,158.41","1,160.37","1,153.21","-0.13%"
"May 13, 2019","1,158.26","1,143.80","1,158.47","1,141.01","1.19%"
"May 10, 2019","1,144.63","1,144.16","1,147.20","1,142.89","-0.02%"
"May 09, 2019","1,144.88","1,144.55","1,150.58","1,142.70","0.04%"
"May 08, 2019","1,144.43","1,147.73","1,153.95","1,142.16","-0.30%"
"May 07, 2019","1,147.88","1,143.20","1,150.64","1,141.92","0.40%"
"May 06, 2019","1,143.31","1,141.72","1,149.15","1,140.84","0.12%"
"May 03, 2019","1,141.93","1,136.54","1,146.39","1,135.83","0.47%"
"May 02, 2019","1,136.59","1,139.61","1,141.16","1,131.01","-0.32%"
"May 01, 2019","1,140.27","1,144.64","1,144.95","1,136.70","-0.37%"
"Apr 30, 2019","1,144.54","1,144.11","1,148.66","1,140.43","0.04%"
"Apr 29, 2019","1,144.11","1,153.35","1,154.49","1,143.22","-0.82%"
"Apr 26, 2019","1,153.56","1,147.27","1,155.28","1,146.08","0.55%"
"Apr 25, 2019","1,147.27","1,142.82","1,151.06","1,141.96","0.31%"
"Apr 24, 2019","1,143.67","1,133.58","1,145.21","1,131.12","0.93%"
"Apr 23, 2019","1,133.18","1,132.53","1,135.79","1,128.46","0.08%"
"Apr 22, 2019","1,132.32","1,134.32","1,138.90","1,130.80","-0.13%"
"Apr 19, 2019","1,133.84","1,134.64","1,135.95","1,133.34","-0.16%"
"Apr 18, 2019","1,135.61","1,127.55","1,136.01","1,124.74","0.71%"
"Apr 17, 2019","1,127.61","1,132.32","1,132.41","1,126.12","-0.38%"
"Apr 16, 2019","1,131.90","1,139.29","1,140.23","1,126.42","-0.60%"
"Apr 15, 2019","1,138.77","1,141.87","1,143.23","1,133.85","-0.26%"
"Apr 12, 2019","1,141.73","1,148.62","1,148.92","1,140.13","-0.61%"
"Apr 11, 2019","1,148.73","1,160.39","1,161.29","1,145.83","-1.00%"
"Apr 10, 2019","1,160.29","1,157.68","1,162.70","1,154.16","0.21%"
"Apr 09, 2019","1,157.89","1,150.84","1,158.57","1,150.74","0.50%"
"Apr 08, 2019","1,152.12","1,151.32","1,158.30","1,150.81","0.04%"
"Apr 05, 2019","1,151.62","1,151.38","1,153.67","1,144.38","-0.01%"
"Apr 04, 2019","1,151.68","1,148.03","1,153.41","1,142.07","0.31%"
"Apr 03, 2019","1,148.17","1,153.65","1,154.41","1,146.48","-0.49%"
"Apr 02, 2019","1,153.85","1,148.21","1,155.32","1,147.46","0.48%"
"Apr 01, 2019","1,148.38","1,151.76","1,154.28","1,146.51","-0.30%"
"Mar 29, 2019","1,151.86","1,149.87","1,157.30","1,145.16","0.24%"
"Mar 28, 2019","1,149.07","1,164.67","1,166.12","1,147.93","-1.35%"
"Mar 27, 2019","1,164.84","1,167.38","1,171.37","1,162.06","-0.24%"
"Mar 26, 2019","1,167.69","1,168.48","1,169.56","1,159.86","-0.07%"
"Mar 25, 2019","1,168.47","1,160.62","1,169.67","1,160.20","0.66%"
"Mar 22, 2019","1,160.85","1,151.08","1,164.63","1,148.72","0.83%"
"Mar 21, 2019","1,151.28","1,149.86","1,158.46","1,148.09","0.12%"
"Mar 20, 2019","1,149.90","1,151.11","1,153.38","1,142.97","-0.10%"
"Mar 19, 2019","1,151.01","1,149.99","1,155.36","1,148.90","0.09%"
"Mar 18, 2019","1,149.99","1,149.27","1,151.70","1,144.86","0.08%"
"Mar 15, 2019","1,149.07","1,146.72","1,152.77","1,143.15","0.20%"
"Mar 14, 2019","1,146.78","1,155.78","1,156.42","1,143.72","-0.78%"
"Mar 13, 2019","1,155.83","1,153.02","1,159.08","1,151.90","0.25%"
"Mar 12, 2019","1,152.95","1,149.77","1,153.61","1,147.21","0.27%"
"Mar 11, 2019","1,149.82","1,155.40","1,156.83","1,147.92","-0.46%"
"Mar 08, 2019","1,155.11","1,148.80","1,158.95","1,148.30","0.57%"
"Mar 07, 2019","1,148.53","1,137.40","1,150.52","1,132.88","0.98%"
"Mar 06, 2019","1,137.39","1,138.24","1,142.74","1,134.46","-0.13%"
"Mar 05, 2019","1,138.85","1,134.77","1,139.56","1,132.41","0.36%"
"Mar 04, 2019","1,134.72","1,136.86","1,141.54","1,132.74","-0.21%"
"Mar 01, 2019","1,137.06","1,153.89","1,156.70","1,135.00","-1.57%"
"Feb 28, 2019","1,155.19","1,160.59","1,164.18","1,153.48","-0.49%"
"Feb 27, 2019","1,160.87","1,166.53","1,168.36","1,158.23","-0.45%"
"Feb 26, 2019","1,166.09","1,167.87","1,171.47","1,164.53","-0.22%"
"Feb 25, 2019","1,168.63","1,171.46","1,174.98","1,166.98","-0.16%"
"Feb 22, 2019","1,170.54","1,167.21","1,175.37","1,165.41","0.27%"
"Feb 21, 2019","1,167.42","1,180.39","1,183.10","1,166.47","-1.12%"
"Feb 20, 2019","1,180.66","1,182.97","1,187.49","1,179.10","-0.19%"
"Feb 19, 2019","1,182.91","1,173.19","1,183.60","1,170.94","0.83%"
"Feb 18, 2019","1,173.16","1,171.30","1,174.36","1,168.93","0.27%"
"Feb 15, 2019","1,170.01","1,161.59","1,173.12","1,159.95","0.69%"
"Feb 14, 2019","1,161.96","1,159.39","1,164.39","1,156.71","0.18%"
"Feb 13, 2019","1,159.92","1,157.33","1,166.99","1,155.40","0.22%"
"Feb 12, 2019","1,157.39","1,159.22","1,165.53","1,155.53","-0.24%"
"Feb 11, 2019","1,160.14","1,160.63","1,162.46","1,153.69","0.03%"
"Feb 08, 2019","1,159.76","1,155.17","1,161.90","1,152.81","0.44%"
"Feb 07, 2019","1,154.71","1,149.92","1,157.94","1,146.47","0.42%"
"Feb 06, 2019","1,149.88","1,153.17","1,156.18","1,148.75","-0.21%"
"Feb 05, 2019","1,152.28","1,146.68","1,154.38","1,145.29","0.46%"
"Feb 04, 2019","1,147.04","1,151.33","1,152.22","1,143.94","-0.30%"
"Feb 01, 2019","1,150.49","1,154.48","1,155.19","1,146.54","-0.39%"
"Jan 31, 2019","1,154.96","1,149.48","1,155.80","1,145.99","0.46%"
"Jan 30, 2019","1,149.72","1,147.30","1,151.53","1,144.94","0.23%"
"Jan 29, 2019","1,147.13","1,140.51","1,149.63","1,139.11","0.56%"
"Jan 28, 2019","1,140.71","1,142.92","1,143.72","1,137.07","-0.15%"
"Jan 25, 2019","1,142.47","1,132.89","1,142.87","1,130.79","0.82%"
"Jan 24, 2019","1,133.17","1,127.19","1,134.97","1,124.83","0.54%"
"Jan 23, 2019","1,127.08","1,131.21","1,132.89","1,124.98","-0.38%"
"Jan 22, 2019","1,131.42","1,126.10","1,132.79","1,123.50","0.45%"
"Jan 21, 2019","1,126.37","1,127.41","1,130.03","1,123.17","-0.12%"
"Jan 18, 2019","1,127.74","1,133.27","1,135.49","1,123.70","-0.52%"
"Jan 17, 2019","1,133.62","1,135.51","1,137.42","1,131.51","-0.10%"
"Jan 16, 2019","1,134.80","1,129.70","1,136.29","1,129.12","0.41%"
"Jan 15, 2019","1,130.15","1,125.71","1,133.93","1,122.64","0.44%"
"Jan 14, 2019","1,125.17","1,123.17","1,131.09","1,123.17","0.19%"
"Jan 11, 2019","1,123.03","1,118.79","1,125.90","1,118.50","0.40%"
"Jan 10, 2019","1,118.61","1,120.14","1,123.99","1,118.02","-0.16%"
"Jan 09, 2019","1,120.37","1,123.57","1,124.26","1,116.84","-0.28%"
"Jan 08, 2019","1,123.54","1,123.22","1,125.92","1,118.09","0.01%"
"Jan 07, 2019","1,123.38","1,128.43","1,131.87","1,121.72","-0.38%"
"Jan 04, 2019","1,127.62","1,135.68","1,139.06","1,123.58","-0.76%"
"Jan 03, 2019","1,136.27","1,132.42","1,138.42","1,129.74","0.34%"
"Jan 02, 2019","1,132.38","1,118.94","1,134.88","1,116.66","1.21%"
"Jan 01, 2019","1,118.82","1,118.62","1,122.73","1,110.78","0.06%"
"Dec 31, 2018","1,118.18","1,119.62","1,122.26","1,116.12","-0.09%"
"Dec 28, 2018","1,119.24","1,114.66","1,119.72","1,112.53","0.36%"
"Dec 27, 2018","1,115.25","1,116.25","1,122.51","1,112.27","-0.07%"
"Dec 26, 2018","1,116.05","1,116.97","1,121.98","1,108.47","-0.08%"
"Dec 25, 2018","1,116.95","1,113.32","1,117.14","1,110.40","0.33%"
"Dec 24, 2018","1,113.32","1,105.10","1,114.30","1,104.20","0.80%"
"Dec 21, 2018","1,104.43","1,100.32","1,106.14","1,098.52","0.34%"
"Dec 20, 2018","1,100.64","1,092.53","1,104.16","1,090.62","0.74%"
"Dec 19, 2018","1,092.51","1,099.78","1,101.11","1,091.08","-0.66%"
"Dec 18, 2018","1,099.76","1,097.84","1,100.97","1,094.96","0.17%"
"Dec 17, 2018","1,097.93","1,095.41","1,099.54","1,091.82","0.28%"
"Dec 14, 2018","1,094.85","1,092.86","1,098.11","1,089.56","0.17%"
"Dec 13, 2018","1,093.01","1,095.51","1,096.72","1,090.91","-0.24%"
"Dec 12, 2018","1,095.62","1,097.87","1,099.90","1,093.95","-0.21%"
"Dec 11, 2018","1,097.92","1,095.48","1,100.77","1,094.12","0.23%"
"Dec 10, 2018","1,095.43","1,094.93","1,098.10","1,089.36","-0.14%"
"Dec 07, 2018","1,096.99","1,087.73","1,096.99","1,086.59","0.81%"
"Dec 06, 2018","1,088.17","1,090.96","1,094.24","1,086.66","-0.22%"
"Dec 05, 2018","1,090.57","1,092.02","1,093.51","1,088.28","-0.11%"
"Dec 04, 2018","1,091.73","1,084.00","1,094.87","1,083.70","0.71%"
"Dec 03, 2018","1,084.04","1,080.42","1,089.38","1,075.10","0.40%"
"Nov 30, 2018","1,079.76","1,073.66","1,080.75","1,072.27","0.51%"
"Nov 29, 2018","1,074.32","1,074.89","1,080.63","1,073.83","-0.00%"
"Nov 28, 2018","1,074.37","1,075.97","1,080.08","1,073.02","-0.18%"
"Nov 27, 2018","1,076.35","1,078.71","1,082.64","1,073.28","-0.24%"
"Nov 26, 2018","1,078.98","1,078.37","1,081.65","1,076.99","0.04%"
"Nov 23, 2018","1,078.51","1,076.38","1,081.26","1,071.62","0.24%"
"Nov 22, 2018","1,075.95","1,077.32","1,078.26","1,073.64","-0.09%"
"Nov 21, 2018","1,076.87","1,074.59","1,078.39","1,071.23","0.23%"
"Nov 20, 2018","1,074.39","1,068.23","1,076.77","1,065.80","0.52%"
"Nov 19, 2018","1,068.86","1,071.36","1,072.94","1,066.77","-0.07%"
"Nov 16, 2018","1,069.57","1,070.85","1,075.84","1,069.05","-0.15%"
"Nov 15, 2018","1,071.13","1,070.97","1,076.51","1,067.60","0.05%"
"Nov 14, 2018","1,070.64","1,064.56","1,075.54","1,059.34","0.56%"
"Nov 13, 2018","1,064.68","1,070.16","1,073.04","1,063.78","-0.52%"
"Nov 12, 2018","1,070.29","1,067.75","1,073.66","1,067.27","0.30%"
"Nov 09, 2018","1,067.04","1,076.43","1,078.33","1,065.28","-0.90%"
"Nov 08, 2018","1,076.68","1,073.34","1,078.27","1,067.98","0.30%"
"Nov 07, 2018","1,073.48","1,073.45","1,076.74","1,069.73","0.00%"
"Nov 06, 2018","1,073.46","1,079.85","1,085.03","1,072.83","-0.58%"
"Nov 05, 2018","1,079.76","1,082.62","1,084.76","1,076.54","-0.27%"
"Nov 02, 2018","1,082.72","1,081.01","1,084.01","1,077.06","0.17%"
"Nov 01, 2018","1,080.93","1,073.65","1,084.00","1,072.56","0.66%"
"Oct 31, 2018","1,073.88","1,078.50","1,079.27","1,070.09","-0.40%"
"Oct 30, 2018","1,078.18","1,080.70","1,082.31","1,073.74","-0.27%"
"Oct 29, 2018","1,081.09","1,081.55","1,085.09","1,076.09","-0.04%"
"Oct 26, 2018","1,081.52","1,082.90","1,093.87","1,079.93","-0.16%"
"Oct 25, 2018","1,083.23","1,083.45","1,086.20","1,077.94","0.06%"
"Oct 24, 2018","1,082.54","1,072.67","1,083.39","1,072.31","0.93%"
"Oct 23, 2018","1,072.60","1,065.81","1,082.06","1,065.44","0.62%"
"Oct 22, 2018","1,066.01","1,065.88","1,068.81","1,061.82","0.09%"
"Oct 19, 2018","1,065.02","1,070.04","1,074.20","1,064.08","-0.49%"
"Oct 18, 2018","1,070.24","1,062.78","1,072.43","1,060.74","0.70%"
"Oct 17, 2018","1,062.79","1,058.13","1,066.27","1,056.53","0.47%"
"Oct 16, 2018","1,057.87","1,059.49","1,064.15","1,056.57","-0.17%"
"Oct 15, 2018","1,059.62","1,053.66","1,065.34","1,053.12","0.60%"
"Oct 12, 2018","1,053.30","1,055.93","1,059.27","1,048.81","-0.26%"
"Oct 11, 2018","1,056.00","1,037.20","1,058.79","1,031.11","1.82%"
"Oct 10, 2018","1,037.13","1,035.23","1,037.71","1,028.57","0.18%"
"Oct 09, 2018","1,035.31","1,033.95","1,039.28","1,032.97","0.15%"
"Oct 08, 2018","1,033.77","1,044.12","1,045.30","1,031.62","-0.96%"
"Oct 05, 2018","1,043.78","1,041.72","1,046.65","1,040.03","0.18%"
"Oct 04, 2018","1,041.87","1,043.00","1,046.97","1,040.19","-0.13%"
"Oct 03, 2018","1,043.18","1,041.86","1,046.14","1,038.04","0.13%"
"Oct 02, 2018","1,041.83","1,026.31","1,045.93","1,025.95","1.50%"
"Oct 01, 2018","1,026.48","1,027.42","1,029.37","1,020.62","-0.04%"
"Sep 28, 2018","1,026.87","1,016.00","1,028.08","1,015.70","1.07%"
"Sep 27, 2018","1,016.01","1,017.37","1,023.55","1,011.71","-0.15%"
"Sep 26, 2018","1,017.51","1,020.88","1,022.76","1,013.74","-0.29%"
"Sep 25, 2018","1,020.46","1,020.50","1,022.25","1,018.84","-0.00%"
"Sep 24, 2018","1,020.48","1,020.91","1,022.67","1,016.60","-0.04%"
"Sep 21, 2018","1,020.89","1,024.97","1,027.62","1,014.85","-0.44%"
"Sep 20, 2018","1,025.41","1,031.82","1,033.68","1,023.97","-0.58%"
"Sep 19, 2018","1,031.42","1,026.76","1,033.42","1,025.53","0.43%"
"Sep 18, 2018","1,027.04","1,028.42","1,029.29","1,023.59","-0.11%"
"Sep 17, 2018","1,028.17","1,026.71","1,030.83","1,025.50","0.18%"
"Sep 14, 2018","1,026.37","1,027.51","1,032.62","1,024.96","-0.13%"
"Sep 13, 2018","1,027.75","1,037.40","1,039.82","1,026.75","-0.94%"
"Sep 12, 2018","1,037.49","1,032.74","1,039.67","1,029.35","0.49%"
"Sep 11, 2018","1,032.38","1,031.71","1,034.59","1,026.23","0.09%"
"Sep 10, 2018","1,031.46","1,034.70","1,035.68","1,029.39","-0.35%"
"Sep 07, 2018","1,035.11","1,032.58","1,036.89","1,029.32","0.24%"
"Sep 06, 2018","1,032.65","1,029.04","1,037.88","1,028.49","0.35%"
"Sep 05, 2018","1,029.02","1,028.68","1,033.86","1,027.85","0.04%"
"Sep 04, 2018","1,028.62","1,032.93","1,036.50","1,028.09","-0.46%"
"Sep 03, 2018","1,033.34","1,036.10","1,037.64","1,031.43","-0.17%"
"Aug 31, 2018","1,035.15","1,028.10","1,036.95","1,027.39","0.68%"
"Aug 30, 2018","1,028.12","1,030.40","1,033.49","1,025.95","-0.25%"
"Aug 29, 2018","1,030.65","1,027.28","1,034.01","1,026.84","0.35%"
"Aug 28, 2018","1,027.02","1,037.32","1,038.83","1,025.84","-0.99%"
"Aug 27, 2018","1,037.29","1,036.90","1,040.08","1,034.33","-0.03%"
"Aug 24, 2018","1,037.65","1,027.23","1,040.28","1,025.48","1.02%"
"Aug 23, 2018","1,027.17","1,030.83","1,032.64","1,024.89","-0.36%"
"Aug 22, 2018","1,030.87","1,033.50","1,034.85","1,029.73","-0.28%"
"Aug 21, 2018","1,033.77","1,037.07","1,038.79","1,028.88","-0.30%"
"Aug 20, 2018","1,036.90","1,035.36","1,042.82","1,034.02","0.10%"
"Aug 17, 2018","1,035.91","1,031.89","1,036.61","1,030.60","0.37%"
"Aug 16, 2018","1,032.05","1,035.59","1,039.64","1,023.60","-0.34%"
"Aug 15, 2018","1,035.59","1,052.74","1,053.76","1,034.04","-1.61%"
"Aug 14, 2018","1,052.57","1,046.13","1,055.35","1,045.72","0.61%"
"Aug 13, 2018","1,046.22","1,063.62","1,065.83","1,045.67","-1.44%"
"Aug 10, 2018","1,061.52","1,051.73","1,065.03","1,050.45","0.93%"
"Aug 09, 2018","1,051.74","1,045.19","1,052.05","1,044.32","0.62%"
"Aug 08, 2018","1,045.22","1,044.10","1,047.15","1,041.97","0.11%"
"Aug 07, 2018","1,044.07","1,044.38","1,050.00","1,042.55","-0.06%"
"Aug 06, 2018","1,044.65","1,048.74","1,053.77","1,044.43","-0.41%"
"Aug 03, 2018","1,049.00","1,042.27","1,053.21","1,040.59","0.61%"
"Aug 02, 2018","1,042.69","1,042.99","1,049.11","1,042.23","-0.02%"
"Aug 01, 2018","1,042.93","1,046.94","1,048.61","1,042.40","-0.37%"
"Jul 31, 2018","1,046.77","1,043.53","1,049.53","1,036.14","0.29%"
"Jul 30, 2018","1,043.73","1,049.46","1,050.22","1,042.96","-0.54%"
"Jul 27, 2018","1,049.43","1,050.00","1,053.48","1,046.51","-0.07%"
